Polymer Type,Unnamed: 1,Polymer,He,H2,O2,N2,CO2,CH4,Unnamed: 18,Unnamed: 19,Unnamed: 20,log10_He,log10_H2,log10_O2,log10_N2,log10_CO2,log10_CH4,log10_He_Bayesian,log10_H2_Bayesian,log10_O2_Bayesian,log10_N2_Bayesian,log10_CO2_Bayesian,log10_CH4_Bayesian,log10_He_etree,log10_H2_etree,log10_O2_etree,log10_N2_etree,log10_CO2_etree,log10_CH4_etree
High Temperature Polymers,BPGB-TADPO poly(phenylquinoxaline),,,17.2,1.97,3.44,,,,Gao 1996,http://www.sciencedirect.com/science/article/pii/0032386196810950,,1.235528447,0.294466226,0.536558443,,,1.412070917,1.235528447,0.294466226,0.536558443,0.92028797,0.480229496,1.178207117,1.235528447,0.294466226,0.536558443,1.546501257,0.675055942
High Temperature Polymers,FPBO-1 polybenzoxazole,,,120,16.4,3.4,61,1.6,,Okamoto 1992,http://dx.doi.org/10.1002/polb.1992.090301106,,2.079181246,1.214843848,0.531478917,1.785329835,0.204119983,2.100439519,2.079181246,1.214843848,0.531478917,1.785329835,0.204119983,2.141430114,2.079181246,1.214843848,0.531478917,1.785329835,0.204119983
High Temperature Polymers,FPBO-2 polybenzoxazole,,,24,1.44,0.21,4.7,0.097,,Okamoto 1992,http://dx.doi.org/10.1002/polb.1992.090301106,,1.380211242,0.158362492,-0.677780705,0.672097858,-1.013228266,1.464428637,1.380211242,0.158362492,-0.677780705,0.672097858,-1.013228266,1.37925253,1.380211242,0.158362492,-0.677780705,0.672097858,-1.013228266
High Temperature Polymers,FPBO-3 polybenzoxazole,,,37,3.3,0.55,11.4,0.28,,Okamoto 1992,http://dx.doi.org/10.1002/polb.1992.090301106,,1.568201724,0.51851394,-0.259637311,1.056904851,-0.552841969,1.629163031,1.568201724,0.51851394,-0.259637311,1.056904851,-0.552841969,1.543470286,1.568201724,0.51851394,-0.259637311,1.056904851,-0.552841969
High Temperature Polymers,HPBO-3 polybenzoxazole,,,12.5,0.78,0.12,2.7,0.086,,Okamoto 1992,http://dx.doi.org/10.1002/polb.1992.090301106,,1.096910013,-0.107905397,-0.920818754,0.431363764,-1.065501549,1.155178246,1.096910013,-0.107905397,-0.920818754,0.431363764,-1.065501549,1.155828345,1.096910013,-0.107905397,-0.920818754,0.431363764,-1.065501549
High Temperature Polymers,PBI-I polybenzimidazole,,1.05,0.6,0.015,0.0048,0.16,0.0018,,Kumbharkar 2006,http://www.sciencedirect.com/science/article/pii/S0376738806006375,0.021189299,-0.22184875,-1.823908741,-2.318758763,-0.795880017,-2.744727495,0.021189299,-0.22184875,-1.823908741,-2.318758763,-0.795880017,-2.744727495,0.021189299,-0.22184875,-1.823908741,-2.318758763,-0.795880017,-2.744727495
High Temperature Polymers,PBI-BuI polybenzimidazole,,10.1,10.7,0.42,0.06,1.91,0.05,,Kumbharkar 2006,http://www.sciencedirect.com/science/article/pii/S0376738806006375,1.004321374,1.029383778,-0.37675071,-1.22184875,0.281033367,-1.301029996,1.004321374,1.029383778,-0.37675071,-1.22184875,0.281033367,-1.301029996,1.004321374,1.029383778,-0.37675071,-1.22184875,0.281033367,-1.301029996
High Temperature Polymers,PBI-HFA polybenzimidazole,,12.9,12.2,0.6,0.13,2.91,0.07,,Kumbharkar 2006,http://www.sciencedirect.com/science/article/pii/S0376738806006375,1.11058971,1.086359831,-0.22184875,-0.886056648,0.463892989,-1.15490196,1.11058971,1.086359831,-0.22184875,-0.886056648,0.463892989,-1.15490196,1.11058971,1.086359831,-0.22184875,-0.886056648,0.463892989,-1.15490196
High Temperature Polymers,PBI-I polybenzimidazole,,,0.63,0.015,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0032386109000846,,-0.200659451,-1.823908741,,,,0.087897311,-0.200659451,-1.823908741,-2.842404523,-1.236265419,-3.258660599,0.026855394,-0.200659451,-1.823908741,-2.31437832,-0.717903603,-2.745262863
High Temperature Polymers,PBI-T polybenzimidazole,,,0.16,0.004,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0032386109000846,,-0.795880017,-2.397940009,,,,-0.430373512,-0.795880017,-2.397940009,-3.403636651,-1.794269339,-3.76806016,-0.464082564,-0.795880017,-2.397940009,-3.337878035,-1.933970354,-3.335355899
High Temperature Polymers,PBI-BuI polybenzimidazole,,,10.66,0.42,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0032386109000846,,1.027757205,-0.37675071,,,,1.128724464,1.027757205,-0.37675071,-1.292993397,0.20669991,-1.630580081,1.055146892,1.027757205,-0.37675071,-1.159784122,0.244501446,-1.351773251
High Temperature Polymers,PBI-BrT polybenzimidazole,,,0.38,0.006,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0032386109000846,,-0.420216403,-2.22184875,,,,-0.082858356,-0.420216403,-2.22184875,-3.326901169,-1.648784346,-3.855733098,-0.036682255,-0.420216403,-2.22184875,-3.024289729,-1.535862812,-3.369929395
High Temperature Polymers,PBI-IDBrT polybenzimidazole,,,1.89,0.07,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0032386109000846,,0.276461804,-1.15490196,,,,0.48043355,0.276461804,-1.15490196,-2.081265612,-0.557120128,-2.391339716,0.416620521,0.276461804,-1.15490196,-1.854811688,-0.607719173,-1.887932462
High Temperature Polymers,"PBI-2,6Py polybenzimidazole",,,1.38,0.045,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0032386109000846,,0.139879086,-1.346787486,,,,0.368105376,0.139879086,-1.346787486,-2.299708047,-0.751948979,-2.64044196,0.231843512,0.139879086,-1.346787486,-1.921620867,-0.795880017,-1.699615912
High Temperature Polymers,DMPBI-I polybenzimidazole,,3.11,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,0.492760389,,,,,,0.492760389,0.340175377,-0.882651719,-1.709298958,-0.249872949,-1.849038638,0.492760389,0.646482717,-0.135597575,-0.972644057,0.415477899,-1.346315656
High Temperature Polymers,DBPBI-I polybenzimidazole,,6.63,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,0.821513528,,,,,,0.821513528,0.725311164,-0.399761951,-1.179386502,0.231126223,-1.281333988,0.821513528,0.87171036,0.061677493,-0.48343309,0.654402074,-0.159551346
High Temperature Polymers,DSPBI-I polybenzimidazole,,6.43,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,0.808210973,,,,,,0.808210973,0.70972716,-0.419301439,-1.2008287,0.211663236,-1.304305396,0.808210973,0.878061259,0.062911557,-0.468754416,0.667721084,-0.167253405
High Temperature Polymers,DBzPBI-I polybenzimidazole,,17.96,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,1.254306332,,,,,,1.254306332,1.232329886,0.235946705,-0.481774007,0.864345972,-0.533969302,1.254306332,1.401556436,0.951337,0.501281915,1.872163268,0.913963083
High Temperature Polymers,DMPBI-BuI polybenzimidazole,,11.76,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,1.070407322,,,,,,1.070407322,1.016891366,-0.034173759,-0.778198177,0.595283076,-0.851533792,1.070407322,1.168808831,0.610000239,0.089637939,1.465206715,0.458925502
High Temperature Polymers,DBPBI-BuI polybenzimidazole,,21.26,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,1.32756326,,,,,,1.32756326,1.318150708,0.343550304,-0.363692218,0.971528284,-0.407466179,1.32756326,1.470959788,1.005989827,0.528895187,1.918593901,0.926375716
High Temperature Polymers,DSPBI-BuI polybenzimidazole,,26.64,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,1.42553422,,,,,,1.42553422,1.43292413,0.487455163,-0.205774237,1.114869731,-0.238285834,1.42553422,1.533081974,1.30558689,0.86693229,2.164555688,1.328755465
High Temperature Polymers,DBzPBI-BuI polybenzimidazole,,38.28,,,,,,,Kumbharkar 2009,http://www.sciencedirect.com/science/article/pii/S0014305709004327,1.582971929,,,,,,1.582971929,1.617363116,0.718707886,0.047997341,1.34521706,0.033584176,1.582971929,1.685314755,1.373260925,0.981090015,2.139840116,1.429284955
High Temperature Polymers,,"Poly(1,2,4-triazole) 1",,,0.52,0.09,2.7,0.0491,,Hensema Gas Sep & Purif 1994,,,,-0.283996656,-1.045757491,0.431363764,-1.308918508,1.022765387,0.903151543,-0.283996656,-1.045757491,0.431363764,-1.308918508,0.911678943,0.874217573,-0.283996656,-1.045757491,0.431363764,-1.308918508
High Temperature Polymers,,"Poly(1,2,4-triazole) 2",,,0.59,0.1,3.3,0.0673,,Hensema Gas Sep & Purif 1994,,,,-0.229147988,-1,0.51851394,-1.171984936,0.999336897,0.918888144,-0.229147988,-1,0.51851394,-1.171984936,0.900593853,0.893234352,-0.229147988,-1,0.51851394,-1.171984936
High Temperature Polymers,,"Poly(1,2,4-triazole) 3",,,1.17,0.18,6.7,0.134,,Hensema Gas Sep & Purif 1994,,,,0.068185862,-0.744727495,0.826074803,-0.872895202,1.194743776,1.175557516,0.068185862,-0.744727495,0.826074803,-0.872895202,1.230803453,1.216519505,0.068185862,-0.744727495,0.826074803,-0.872895202
High Temperature Polymers,,"Poly(1,2,4-triazole) 4",,,1.46,0.23,10.1,0.202,,Hensema Gas Sep & Purif 1994,,,,0.164352856,-0.638272164,1.004321374,-0.694648631,1.207518222,1.229914689,0.164352856,-0.638272164,1.004321374,-0.694648631,1.235138221,1.208507637,0.164352856,-0.638272164,1.004321374,-0.694648631
High Temperature Polymers,,"Poly(1,3,4-oxadiazole) 1",,,17.1,3.3,93,3.58,,Hensema Gas Sep & Purif 1994,,,,1.23299611,0.51851394,1.968482949,0.553883027,1.927409247,2.067033587,1.23299611,0.51851394,1.968482949,0.553883027,1.982704637,2.112649387,1.23299611,0.51851394,1.968482949,0.553883027
High Temperature Polymers,,"Poly(1,3,4-oxadiazole) 2",,,20,4,78,2.79,,Hensema Gas Sep & Purif 1994,,,,1.301029996,0.602059991,1.892094603,0.445604203,2.119323481,2.188176964,1.301029996,0.602059991,1.892094603,0.445604203,2.06025677,2.132488866,1.301029996,0.602059991,1.892094603,0.445604203
High Temperature Polymers,CP-1 Cardo Polymer,,,74,11,2.391,72,2.88,,Camacho-Zuniga 2006,http://www.sciencedirect.com/science/article/pii/S0376738806004625,,1.86923172,1.041392685,0.378579576,1.857332496,0.459392488,1.741125203,1.86923172,1.041392685,0.378579576,1.857332496,0.459392488,1.798546904,1.86923172,1.041392685,0.378579576,1.857332496,0.459392488
High Temperature Polymers,BBL ladder polymer,,0.54,,0.021,0.00259,0.12,0.0017,,Zimmerman 1999,http://www.sciencedirect.com/science/article/pii/S0032386198007770,-0.26760624,,-1.677780705,-2.586700236,-0.920818754,-2.769551079,-0.26760624,-0.466206561,-1.677780705,-2.586700236,-0.920818754,-2.769551079,-0.26760624,-0.528465476,-1.677780705,-2.586700236,-0.920818754,-2.769551079
High Temperature Polymers,CFA-BP polymer,,84,114,25,6.6,166,10,,Guzman-Gutierrez 2008,http://www.sciencedirect.com/science/article/pii/S0376738808005851,1.924279286,2.056904851,1.397940009,0.819543936,2.220108088,1,1.924279286,2.056904851,1.397940009,0.819543936,2.220108088,1,1.924279286,2.056904851,1.397940009,0.819543936,2.220108088,1
High Temperature Polymers,CFA-TP polymer,,82,126,32,9,220,13,,Guzman-Gutierrez 2008,http://www.sciencedirect.com/science/article/pii/S0376738808005851,1.913813852,2.100370545,1.505149978,0.954242509,2.342422681,1.113943352,1.913813852,2.100370545,1.505149978,0.954242509,2.342422681,1.113943352,1.913813852,2.100370545,1.505149978,0.954242509,2.342422681,1.113943352
High Temperature Polymers,CFA-DPE polymer,,29,28,3.5,0.69,17,0.65,,Guzman-Gutierrez 2008,http://www.sciencedirect.com/science/article/pii/S0376738808005851,1.462397998,1.447158031,0.544068044,-0.161150909,1.230448921,-0.187086643,1.462397998,1.447158031,0.544068044,-0.161150909,1.230448921,-0.187086643,1.462397998,1.447158031,0.544068044,-0.161150909,1.230448921,-0.187086643
High Temperature Polymers,CFA-DPEK polymer,,12,11,0.91,0.15,4.2,,,Guzman-Gutierrez 2008,http://www.sciencedirect.com/science/article/pii/S0376738808005851,1.079181246,1.041392685,-0.040958608,-0.823908741,0.62324929,,1.079181246,1.041392685,-0.040958608,-0.823908741,0.62324929,-0.904812437,1.079181246,1.041392685,-0.040958608,-0.823908741,0.62324929,-0.861199668
High Temperature Polymers,,"Poly(1.1??-biphenyl)-4,4??-diyl[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]",390,470,120,41,470,34,,Havelka-Rivard 1999,http://dx.doi.org/10.1021/ma990301x,2.591064607,2.672097858,2.079181246,1.612783857,2.672097858,1.531478917,2.591064607,2.672097858,2.079181246,1.612783857,2.672097858,1.531478917,2.591064607,2.672097858,2.079181246,1.612783857,2.672097858,1.531478917
High Temperature Polymers,PIM-1,,1500,3600,1300,340,6500,430,,Thomas 2009,http://www.sciencedirect.com/science/article/B6TGK-4VKXC29-7/2/deae1d7301c3baf01486835549c6d224,3.176091259,3.556302501,3.113943352,2.531478917,3.812913357,2.633468456,3.176091259,3.556302501,3.113943352,2.531478917,3.812913357,2.633468456,3.176091259,3.556302501,3.113943352,2.531478917,3.812913357,2.633468456
Hydrocarbon Elastomers,,Natural rubber,31,49,23.2,8.02,130,28.8,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,1.491361694,1.69019608,1.365487985,0.904174368,2.113943352,1.459392488,1.491361694,1.69019608,1.365487985,0.904174368,2.113943352,1.459392488,1.491361694,1.69019608,1.365487985,0.904174368,2.113943352,1.459392488
Hydrocarbon Elastomers,,Methyl rubber,14.4,17,2.1,0.472,7.47,0.786,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,1.158362492,1.230448921,0.322219295,-0.326058001,0.873320602,-0.104577454,1.158362492,1.230448921,0.322219295,-0.326058001,0.873320602,-0.104577454,1.158362492,1.230448921,0.322219295,-0.326058001,0.873320602,-0.104577454
Hydrocarbon Elastomers,,Butyl rubber,8.38,7.21,1.3,0.322,5.16,0.786,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,0.923244019,0.857935265,0.113943352,-0.492144128,0.712649702,-0.104577454,0.923244019,0.857935265,0.113943352,-0.492144128,0.712649702,-0.104577454,0.923244019,0.857935265,0.113943352,-0.492144128,0.712649702,-0.104577454
Hydrocarbon Elastomers,,Polybutadiene (emulsion),,41.9,19,6.42,138,,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,,1.622214023,1.278753601,0.807535028,2.139879086,,1.466048646,1.622214023,1.278753601,0.807535028,2.139879086,1.25323463,1.51729517,1.622214023,1.278753601,0.807535028,2.139879086,1.273968603
Hydrocarbon Elastomers,,Neoprene G,,13.5,3.93,1.17,25.5,3.28,,van Amerongen 1964,http://dx.doi.org/10.5254/1.3540396,,1.130333768,0.59439255,0.068185862,1.40654018,0.515873844,1.030718268,1.130333768,0.59439255,0.068185862,1.40654018,0.515873844,1.069297112,1.130333768,0.59439255,0.068185862,1.40654018,0.515873844
Hydrocarbon Elastomers,,Nitrile rubber (27% An),12.2,15.9,3.85,1.06,30.8,,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,1.086359831,1.201397124,0.58546073,0.025305865,1.488550717,,1.086359831,1.201397124,0.58546073,0.025305865,1.488550717,0.369475583,1.086359831,1.201397124,0.58546073,0.025305865,1.488550717,0.338264804
Hydrocarbon Elastomers,,Nitrile rubber (39% An),6.81,7.1,0.956,0.234,7.43,,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,0.833147112,0.851258349,-0.019542108,-0.630784143,0.870988814,,0.833147112,0.851258349,-0.019542108,-0.630784143,0.870988814,-0.460571649,0.833147112,0.851258349,-0.019542108,-0.630784143,0.870988814,-0.293234269
Hydrocarbon Elastomers,,Thiokol B polysulfide rubber,,1.57,0.288,,3.14,,,van Amerongen 1964,http://dx.doi.org/10.5254/1.3540396,,0.195899652,-0.540607512,,0.496929648,,0.231221024,0.195899652,-0.540607512,-1.128039455,0.496929648,-0.802645881,0.13851086,0.195899652,-0.540607512,-0.87030565,0.496929648,-0.633460652
Hydrocarbon Elastomers,,Isoprene/acrylonitrile rubber (26% An),7.73,7.41,0.852,0.181,4.32,,,van Amerongen 1950,http://link.aip.org/link/?JAP/17/972/1,0.888179494,0.869818208,-0.069560405,-0.742321425,0.635483747,,0.888179494,0.869818208,-0.069560405,-0.742321425,0.635483747,-0.670877175,0.888179494,0.869818208,-0.069560405,-0.742321425,0.635483747,-0.56247124
Hydrocarbon Elastomers,,Poly(cis-4-butadiene),42.9,,,25.1,,,,Paul 1965,http://dx.doi.org/10.1002/polc.5070100105,1.632457292,,,1.399673721,,,1.632457292,1.874057283,1.650623837,1.399673721,2.417999406,1.987984041,1.632457292,1.926480052,1.714749395,1.399673721,2.380995154,1.736326466
Hydrocarbon Elastomers,,Ethylene/propylene (47/53) rubber,28.6,,,7.5,,,,Paul 1965,http://dx.doi.org/10.1002/polc.5070100105,1.456366033,,,0.875061263,,,1.456366033,1.629811628,1.229018158,0.875061263,1.970395863,1.329556479,1.456366033,1.576327703,1.314038367,0.875061263,2.168801695,1.331041526
Hydrocarbon Elastomers,,Ethylene/propylene (37/63) rubber,43.5,,,10.3,,,,Paul 1965,http://dx.doi.org/10.1002/polc.5070100105,1.638489257,,,1.012837225,,,1.638489257,1.819139764,1.39156813,1.012837225,2.114878053,1.415652898,1.638489257,1.80678604,1.444553808,1.012837225,1.996125602,1.278385937
Hydrocarbon Elastomers,,Ethylene/propylene (29/71) rubber,46,,,8.7,,,,Paul 1965,http://dx.doi.org/10.1002/polc.5070100105,1.662757832,,,0.939519253,,,1.662757832,1.830036395,1.351289148,0.939519253,2.062010191,1.29240115,1.662757832,1.824557001,1.416090446,0.939519253,1.999318196,1.270443993
Hydrocarbon Elastomers,,Butadiene-acrylonitrile (35% An) rubber,8.4,9.5,1.6,0.42,13,0.32,,Rogers p62 1985,,0.924279286,0.977723605,0.204119983,-0.37675071,1.113943352,-0.494850022,0.924279286,0.977723605,0.204119983,-0.37675071,1.113943352,-0.494850022,0.924279286,0.977723605,0.204119983,-0.37675071,1.113943352,-0.494850022
Hydrocarbon Elastomers,,Butyl rubber,,,1.3,,5.18,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,,,0.113943352,,0.71432976,,1.212592248,1.163185562,0.113943352,-0.628584177,0.71432976,-0.730598502,1.218386569,1.247920272,0.113943352,-0.719623064,0.71432976,-0.834362488
Hydrocarbon Elastomers,,Neoprene,,,4,,25.8,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,,,0.602059991,,1.411619706,,1.42987176,1.49903718,0.602059991,-0.068306847,1.411619706,-0.006424742,1.558541968,1.508883265,0.602059991,-0.083687391,1.411619706,-0.062409355
Hydrocarbon Elastomers,,Natural rubber,,,23.3,,153,,,Allen 1977,http://www.sciencedirect.com/science/article/pii/S037673880083241X,,,1.367355921,,2.184691431,,1.915834458,2.083019717,1.367355921,0.783498603,2.184691431,0.937958307,2.125332066,2.224501308,1.367355921,0.791199864,2.184691431,0.791030469
Hydrocarbon Elastomers,,Natural rubber,,,23.4,9.48,154,30.3,,Michaels 1961,http://dx.doi.org/10.1002/pol.1961.1205015412,,,1.369215857,0.976808337,2.187520721,1.481442629,1.644859187,1.858063142,1.369215857,0.976808337,2.187520721,1.481442629,1.581003796,1.654013437,1.369215857,0.976808337,2.187520721,1.481442629
Hydrocarbon Elastomers,,Poly(dimethyl isopropoxysilylbutadiene),,,6,1.5,23.2,3.1,,Hachisuka 1990,http://www.sciencedirect.com/science/article/pii/003238619090119J,,,0.77815125,0.176091259,1.365487985,0.491361694,1.39392999,1.501689003,0.77815125,0.176091259,1.365487985,0.491361694,1.521532963,1.57031914,0.77815125,0.176091259,1.365487985,0.491361694
Hydrocarbon Elastomers,,Poly(methyl diisopropoxysilylbutadiene),,,69.2,25.4,345,63.2,,Hachisuka 1990,http://www.sciencedirect.com/science/article/pii/003238619090119J,,,1.840106094,1.404833717,2.537819095,1.800717078,2.08461605,2.318469926,1.840106094,1.404833717,2.537819095,1.800717078,1.935590656,2.143652827,1.840106094,1.404833717,2.537819095,1.800717078
Hydrocarbon Elastomers,,Poly(tri isopropoxysilylbutadiene),,,247,109,1230,263,,Hachisuka 1990,http://www.sciencedirect.com/science/article/pii/003238619090119J,,,2.392696953,2.037426498,3.089905111,2.419955748,2.48817653,2.765252673,2.392696953,2.037426498,3.089905111,2.419955748,2.444177974,2.73262221,2.392696953,2.037426498,3.089905111,2.419955748
Hydrocarbon Elastomers,,Polyisobutylene (Butyl rubber),15.8,13.3,2.89,0.76,,,,Fitch 1993,http://dx.doi.org/10.1002/app.1993.070470610,1.198657087,1.123851641,0.460897843,-0.119186408,,,1.198657087,1.123851641,0.460897843,-0.119186408,1.07746674,-0.029153484,1.198657087,1.123851641,0.460897843,-0.119186408,1.115764838,0.005354814
Hydrocarbon Elastomers,,Hypalon??40,8.8,11,2.37,0.63,,,,Fitch 1993,http://dx.doi.org/10.1002/app.1993.070470610,0.944482672,1.041392685,0.374748346,-0.200659451,,,0.944482672,1.041392685,0.374748346,-0.200659451,1.110739895,0.125310196,0.944482672,1.041392685,0.374748346,-0.200659451,1.06193039,-0.053016325
